GEOCODE,PLACE,PLACENAME,P00010001_2010,P00010001,P00010001_d,P00010001_pd,RANK_POP_2010,RANK_POP,RANK_POP_d,RANK_POP_pd,POPDEN_2010,POPDEN,POPDEN_d,POPDEN_pd,H00010001_2010,H00010001,H00010001_d,H00010001_pd,H00010002_2010,H00010002,H00010002_d,H00010002_pd,H00010003_2010,H00010003,H00010003_d,H00010003_pd,OCC_2010,OCC,OCC_d,OCC_pd,VAC_2010,VAC,VAC_d,VAC_pd,LANDSQMI_2010,LANDSQMI,LANDSQMI_d,LANDSQMI_pd,AREASQMI_2010,AREASQMI,AREASQMI_d,AREASQMI_pd,WATERPCT_2010,WATERPCT,WATERPCT_d,WATERPCT_pd,P00010002_2010,P00010002,P00010002_d,P00010002_pd,P00010003_2010,P00010003,P00010003_d,P00010003_pd,P00010004_2010,P00010004,P00010004_d,P00010004_pd,P00010005_2010,P00010005,P00010005_d,P00010005_pd,P00010006_2010,P00010006,P00010006_d,P00010006_pd,P00010007_2010,P00010007,P00010007_d,P00010007_pd,P00010008_2010,P00010008,P00010008_d,P00010008_pd,P00010009_2010,P00010009,P00010009_d,P00010009_pd,P00020001_2010,P00020001,P00020001_d,P00020001_pd,P00020002_2010,P00020002,P00020002_d,P00020002_pd,P00020003_2010,P00020003,P00020003_d,P00020003_pd,P00020004_2010,P00020004,P00020004_d,P00020004_pd,P00020005_2010,P00020005,P00020005_d,P00020005_pd,P00020006_2010,P00020006,P00020006_d,P00020006_pd,P00020007_2010,P00020007,P00020007_d,P00020007_pd,P00020008_2010,P00020008,P00020008_d,P00020008_pd,P00020009_2010,P00020009,P00020009_d,P00020009_pd,P00020010_2010,P00020010,P00020010_d,P00020010_pd,P00020011_2010,P00020011,P00020011_d,P00020011_pd,P00030001_2010,P00030001,P00030001_d,P00030001_pd,P00030002_2010,P00030002,P00030002_d,P00030002_pd,P00030003_2010,P00030003,P00030003_d,P00030003_pd,P00030004_2010,P00030004,P00030004_d,P00030004_pd,P00030005_2010,P00030005,P00030005_d,P00030005_pd,P00030006_2010,P00030006,P00030006_d,P00030006_pd,P00030007_2010,P00030007,P00030007_d,P00030007_pd,P00030008_2010,P00030008,P00030008_d,P00030008_pd,P00030009_2010,P00030009,P00030009_d,P00030009_pd,P00040001_2010,P00040001,P00040001_d,P00040001_pd,P00040002_2010,P00040002,P00040002_d,P00040002_pd,P00040003_2010,P00040003,P00040003_d,P00040003_pd,P00040004_2010,P00040004,P00040004_d,P00040004_pd,P00040005_2010,P00040005,P00040005_d,P00040005_pd,P00040006_2010,P00040006,P00040006_d,P00040006_pd,P00040007_2010,P00040007,P00040007_d,P00040007_pd,P00040008_2010,P00040008,P00040008_d,P00040008_pd,P00040009_2010,P00040009,P00040009_d,P00040009_pd,P00040010_2010,P00040010,P00040010_d,P00040010_pd,P00040011_2010,P00040011,P00040011_d,P00040011_pd,C0010001_2010,C0010001,C0010001_d,C0010001_pd,C0010002_2010,C0010002,C0010002_d,C0010002_pd,C0010003_2010,C0010003,C0010003_d,C0010003_pd,C0010004_2010,C0010004,C0010004_d,C0010004_pd,C0010005_2010,C0010005,C0010005_d,C0010005_pd,C0010006_2010,C0010006,C0010006_d,C0010006_pd,C0020001_2010,C0020001,C0020001_d,C0020001_pd,C0020002_2010,C0020002,C0020002_d,C0020002_pd,C0020003_2010,C0020003,C0020003_d,C0020003_pd,C0020004_2010,C0020004,C0020004_d,C0020004_pd,C0020005_2010,C0020005,C0020005_d,C0020005_pd,C0020006_2010,C0020006,C0020006_d,C0020006_pd,C0030001_2010,C0030001,C0030001_d,C0030001_pd,C0030002_2010,C0030002,C0030002_d,C0030002_pd,C0030003_2010,C0030003,C0030003_d,C0030003_pd,C0030004_2010,C0030004,C0030004_d,C0030004_pd,C0030005_2010,C0030005,C0030005_d,C0030005_pd,C0030006_2010,C0030006,C0030006_d,C0030006_pd,C0040001_2010,C0040001,C0040001_d,C0040001_pd,C0040002_2010,C0040002,C0040002_d,C0040002_pd,C0040003_2010,C0040003,C0040003_d,C0040003_pd,C0040004_2010,C0040004,C0040004_d,C0040004_pd,C0040005_2010,C0040005,C0040005_d,C0040005_pd,C0040006_2010,C0040006,C0040006_d,C0040006_pd,P00010010_2010,P00010010,P00010010_d,P00010010_pd,P00010011_2010,P00010011,P00010011_d,P00010011_pd,P00010012_2010,P00010012,P00010012_d,P00010012_pd,P00010013_2010,P00010013,P00010013_d,P00010013_pd,P00010014_2010,P00010014,P00010014_d,P00010014_pd,P00010015_2010,P00010015,P00010015_d,P00010015_pd,P00010016_2010,P00010016,P00010016_d,P00010016_pd,P00010017_2010,P00010017,P00010017_d,P00010017_pd,P00010018_2010,P00010018,P00010018_d,P00010018_pd,P00010019_2010,P00010019,P00010019_d,P00010019_pd,P00010020_2010,P00010020,P00010020_d,P00010020_pd,P00010021_2010,P00010021,P00010021_d,P00010021_pd,P00010022_2010,P00010022,P00010022_d,P00010022_pd,P00010023_2010,P00010023,P00010023_d,P00010023_pd,P00010024_2010,P00010024,P00010024_d,P00010024_pd,P00010025_2010,P00010025,P00010025_d,P00010025_pd,T0050001_2010,T0050001,T0050001_d,T0050001_pd,P00050001,P00050002,P00050003,P00050004,P00050005,P00050006,P00050007,P00050008,P00050009,P00050010
55612,55612,Port Gamble Tribal Community,916,1010,94,10.26200873362,196,191,-5,-2.55102040816,216.63,238.8,22.17,10.2340396067,313,336,23,7.348242811502,283,320,37,13.074204947,30,16,-14,-46.6666666667,90.42,95.24,4.82,5.330679053307,9.58,4.76,-4.82,-50.3131524008,4.228459745759,4.229428476115,0.000968730355,0.02290976889,4.871807514166,4.872777402828,0.000969888662,0.019908189292,13.20552518826,13.20292050156,-0.0026046867,-0.01972421896,879,938,59,6.712172923777,312,304,-8,-2.5641025641,0,4,4,,564,614,50,8.86524822695,3,9,6,200,0,0,0,,0,7,7,,37,72,35,94.59459459459,916,1010,94,10.26200873362,40,49,9,22.5,876,961,85,9.703196347032,844,901,57,6.75355450237,298,297,-1,-0.3355704698,0,4,4,,543,586,43,7.918968692449,3,9,6,200,0,0,0,,0,5,5,,32,60,28,87.5,640,704,64,10,619,663,44,7.108239095315,262,257,-5,-1.90839694656,0,4,4,,354,392,38,10.73446327684,3,9,6,200,0,0,0,,0,1,1,,21,41,20,95.2380952381,640,704,64,10,18,24,6,33.33333333333,622,680,58,9.324758842444,603,646,43,7.131011608624,251,250,-1,-0.3984063745,0,4,4,,349,383,34,9.74212034384,3,9,6,200,0,0,0,,0,0,0,,19,34,15,78.94736842105,341,365,24,7.038123167155,6,18,12,200,601,661,60,9.983361064892,7,21,14,200,1,7,6,600,0,25,25,,323,349,26,8.049535603715,6,16,10,166.6666666667,575,629,54,9.391304347826,6,17,11,183.3333333333,1,5,4,400,0,14,14,,279,290,11,3.942652329749,2,15,13,650,375,418,43,11.46666666667,5,17,12,240,1,2,1,100,0,11,11,,267,279,12,4.494382022472,2,14,12,600,368,405,37,10.05434782609,4,14,10,250,1,2,1,100,0,6,6,,34,61,27,79.41176470588,0,3,3,,26,31,5,19.23076923077,0,3,3,,0,2,2,,0,13,13,,5,5,0,0,0,0,0,,0,0,0,,0,0,0,,2,2,0,0,1,0,-1,-100,0,1,1,,0,0,0,,0,1,1,,0,0,0,,3,11,8,266.6666666667,0,0,0,0,0,0,0,0,0,0
55620,55620,Port Hadlock-Irondale,3580,3983,403,11.25698324022,97,94,-3,-3.09278350515,535.42,595.43,60.01,11.20802360764,1731,1949,218,12.59387637204,1579,1772,193,12.22292590247,152,177,25,16.44736842105,91.22,90.92,-0.3,-0.32887524666,8.78,9.08,0.3,3.416856492027,6.686363797825,6.689284274675,0.002920476851,0.043678102762,7.753974921892,7.753966041541,-8.88035092E-6,-0.00011452643,13.76856560437,13.73080254881,-0.03776305556,-0.27427007757,3372,3616,244,7.23606168446,3175,3379,204,6.425196850394,27,19,-8,-29.6296296296,75,74,-1,-1.33333333333,58,51,-7,-12.0689655172,13,12,-1,-7.69230769231,24,81,57,237.5,208,367,159,76.44230769231,3580,3983,403,11.25698324022,126,226,100,79.36507936508,3454,3757,303,8.772437753329,3276,3481,205,6.257631257631,3105,3313,208,6.698872785829,25,19,-6,-24,72,68,-4,-5.55555555556,57,51,-6,-10.5263157895,12,12,0,0,5,18,13,260,178,276,98,55.05617977528,2849,3237,388,13.61881361881,2715,2977,262,9.650092081031,2574,2797,223,8.663558663559,11,15,4,36.36363636364,58,63,5,8.620689655172,49,44,-5,-10.2040816327,9,8,-1,-11.1111111111,14,50,36,257.1428571429,134,260,126,94.02985074627,2849,3237,388,13.61881361881,75,131,56,74.66666666667,2774,3106,332,11.96827685652,2657,2898,241,9.070380127964,2531,2756,225,8.889766890557,11,15,4,36.36363636364,55,59,4,7.272727272727,48,44,-4,-8.33333333333,8,8,0,0,4,16,12,300,117,208,91,77.77777777778,3379,3738,359,10.6244451021,60,54,-6,-10,214,251,37,17.28971962617,89,97,8,8.988764044944,17,26,9,52.94117647059,41,208,167,407.3170731707,3279,3586,307,9.362610551998,54,51,-3,-5.55555555556,200,228,28,14,83,93,10,12.04819277108,16,24,8,50,7,65,58,828.5714285714,2707,3051,344,12.70779460658,17,39,22,129.4117647059,161,194,33,20.49689440994,68,70,2,2.941176470588,10,15,5,50,25,146,121,484,2647,2961,314,11.86248583302,16,37,21,131.25,152,181,29,19.07894736842,63,68,5,7.936507936508,9,14,5,55.55555555556,6,62,56,933.3333333333,196,344,148,75.51020408163,23,23,0,0,125,156,31,24.8,25,37,12,48,3,8,5,166.6666666667,16,113,97,606.25,3,0,-3,-100,0,0,0,,0,0,0,,0,0,0,,0,1,1,,0,1,1,,1,0,-1,-100,0,1,1,,0,2,2,,0,2,2,,12,23,11,91.66666666667,0,0,0,0,0,0,0,0,0,0
55645,55645,Port Ludlow,2603,2959,356,13.67652708413,125,121,-4,-3.2,225.6,256.64,31.04,13.75886524823,1660,1775,115,6.927710843373,1318,1522,204,15.4779969651,342,253,-89,-26.0233918129,79.4,85.75,6.35,7.997481108312,20.6,14.25,-6.35,-30.8252427184,11.5382735364,11.52978083297,-0.00849270343,-0.07360462905,14.11931522463,14.11050977843,-0.0088054462,-0.06236454145,18.2802186024,18.28940970941,0.009191107003,0.050278977525,2558,2771,213,8.326817826427,2472,2659,187,7.564724919094,8,11,3,37.5,21,10,-11,-52.380952381,34,66,32,94.11764705882,0,6,6,,23,19,-4,-17.3913043478,45,188,143,317.7777777778,2603,2959,356,13.67652708413,52,97,45,86.53846153846,2551,2862,311,12.19129753038,2511,2735,224,8.920748705695,2439,2631,192,7.872078720787,8,11,3,37.5,21,10,-11,-52.380952381,34,66,32,94.11764705882,0,6,6,,9,11,2,22.22222222222,40,127,87,217.5,2402,2795,393,16.36136552873,2375,2635,260,10.94736842105,2301,2541,240,10.43024771838,8,8,0,0,16,6,-10,-62.5,33,59,26,78.78787878788,0,6,6,,17,15,-2,-11.7647058824,27,160,133,492.5925925926,2402,2795,393,16.36136552873,37,84,47,127.027027027,2365,2711,346,14.63002114165,2340,2604,264,11.28205128205,2276,2518,242,10.63268892794,8,8,0,0,16,6,-10,-62.5,33,59,26,78.78787878788,0,6,6,,7,7,0,0,25,107,82,328,2515,2843,328,13.04174950298,15,39,24,160,48,63,15,31.25,45,94,49,108.8888888889,3,15,12,400,25,106,81,324,2478,2756,278,11.21872477805,15,37,22,146.6666666667,47,57,10,21.27659574468,43,92,49,113.9534883721,2,15,13,650,9,38,29,322.2222222222,2326,2700,374,16.07910576096,12,29,17,141.6666666667,35,52,17,48.57142857143,37,77,40,108.1081081081,3,13,10,333.3333333333,19,95,76,400,2300,2624,324,14.08695652174,12,29,17,141.6666666667,35,47,12,34.28571428571,37,77,40,108.1081081081,2,13,11,550,7,34,27,385.7142857143,43,177,134,311.6279069767,5,23,18,360,25,44,19,76,9,24,15,166.6666666667,1,5,4,400,1,79,78,7800,0,1,1,,0,0,0,,0,1,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,-1,-100,0,0,0,,1,0,-1,-100,2,11,9,450,12,12,0,0,12,0,0,0,0,0
56150,56150,Prairie Heights,4405,4561,156,3.541430192963,80,77,-3,-3.75,1177.63,1219.46,41.83,3.552049455262,1550,1596,46,2.967741935484,1508,1545,37,2.453580901857,42,51,9,21.42857142857,97.29,96.8,-0.49,-0.50364888478,2.71,3.2,0.49,18.08118081181,3.740562504537,3.740181807792,-0.00038069675,-0.01017752663,3.744715419531,3.744334722786,-0.00038069675,-0.01016623969,0.110900683468,0.110911959044,0.000011275576,0.010167273299,4237,4017,-220,-5.19235308001,4033,3736,-297,-7.36424497892,31,35,4,12.90322580645,63,42,-21,-33.3333333333,38,56,18,47.36842105263,6,7,1,16.66666666667,66,141,75,113.6363636364,168,544,376,223.8095238095,4405,4561,156,3.541430192963,200,393,193,96.5,4205,4168,-37,-0.87990487515,4069,3814,-255,-6.26689604325,3938,3655,-283,-7.18638902996,29,33,4,13.79310344828,59,32,-27,-45.7627118644,37,51,14,37.83783783784,5,5,0,0,1,38,37,3700,136,354,218,160.2941176471,3202,3474,272,8.494690818239,3116,3133,17,0.545571245186,2969,2922,-47,-1.5830245874,20,23,3,15,44,34,-10,-22.7272727273,35,54,19,54.28571428571,5,5,0,0,43,95,52,120.9302325581,86,341,255,296.511627907,3202,3474,272,8.494690818239,115,246,131,113.9130434783,3087,3228,141,4.567541302235,3014,2997,-17,-0.56403450564,2913,2871,-42,-1.44181256437,19,23,4,21.05263157895,42,25,-17,-40.4761904762,34,50,16,47.05882352941,5,4,-1,-20,1,24,23,2300,73,231,158,216.4383561644,4190,4267,77,1.837708830549,61,107,46,75.40983606557,117,187,70,59.82905982906,100,163,63,63,32,46,14,43.75,97,393,296,305.1546391753,4065,4002,-63,-1.54981549815,58,90,32,55.1724137931,112,157,45,40.17857142857,93,149,56,60.21505376344,28,37,9,32.14285714286,6,122,116,1933.333333333,3053,3257,204,6.681952178185,26,51,25,96.15384615385,79,136,57,72.15189873418,63,105,42,66.66666666667,17,19,2,11.76470588235,60,263,203,338.3333333333,2984,3098,114,3.820375335121,24,45,21,87.5,76,119,43,56.57894736842,62,100,38,61.29032258065,17,17,0,0,6,92,86,1433.333333333,144,489,345,239.5833333333,20,43,23,115,42,119,77,183.3333333333,36,77,41,113.8888888889,7,15,8,114.2857142857,29,224,195,672.4137931034,3,0,-3,-100,1,3,2,200,0,0,0,,0,5,5,,1,0,-1,-100,0,1,1,,0,0,0,,4,0,-4,-100,1,2,1,100,0,0,0,,24,55,31,129.1666666667,0,0,0,0,0,0,0,0,0,0
56170,56170,Prairie Ridge,11464,12288,824,7.187718073971,30,31,1,3.333333333333,2804.52,2911.76,107.24,3.823827250296,4172,4406,234,5.608820709492,3977,4296,319,8.021121448328,195,110,-85,-43.5897435897,95.33,97.5,2.17,2.276303367251,4.67,2.5,-2.17,-46.4668094218,4.087689209371,4.220133066255,0.132443856884,3.240066700279,4.12436621328,4.257256018175,0.132889804896,3.222066082974,0.889276121766,0.871992470324,-0.01728365144,-1.94356409885,10997,10930,-67,-0.60925707011,10270,9885,-385,-3.74878286271,112,152,40,35.71428571429,177,154,-23,-12.9943502825,177,191,14,7.909604519774,33,70,37,112.1212121212,228,478,250,109.649122807,467,1358,891,190.7922912206,11464,12288,824,7.187718073971,687,1173,486,70.7423580786,10777,11115,338,3.13630880579,10370,10182,-188,-1.81292189007,9904,9558,-346,-3.49353796446,107,145,38,35.51401869159,153,123,-30,-19.6078431373,166,182,16,9.638554216867,30,66,36,120,10,108,98,980,407,933,526,129.2383292383,8383,9343,960,11.4517475844,8156,8529,373,4.573320255027,7646,7767,121,1.582526811405,75,115,40,53.33333333333,125,109,-16,-12.8,143,165,22,15.38461538462,29,47,18,62.06896551724,138,326,188,136.231884058,227,814,587,258.59030837,8383,9343,960,11.4517475844,402,726,324,80.59701492537,7981,8617,636,7.968926199724,7785,8044,259,3.326910725755,7428,7575,147,1.978998384491,75,112,37,49.33333333333,110,83,-27,-24.5454545455,139,158,19,13.6690647482,27,47,20,74.07407407407,6,69,63,1050,196,573,377,192.3469387755,10706,11198,492,4.595553895012,207,336,129,62.31884057971,378,577,199,52.6455026455,330,486,156,47.27272727273,83,140,57,68.67469879518,266,1002,736,276.6917293233,10287,10455,168,1.633129192184,198,301,103,52.0202020202,337,497,160,47.47774480712,306,453,147,48.03921568627,75,129,54,72,18,265,247,1372.222222222,7856,8549,693,8.821283095723,99,206,107,108.0808080808,243,391,148,60.90534979424,213,310,97,45.53990610329,55,85,30,54.54545454545,158,653,495,313.2911392405,7611,8119,508,6.674549993431,98,190,92,93.87755102041,219,337,118,53.88127853881,202,298,96,47.52475247525,49,83,34,69.38775510204,11,184,173,1572.727272727,433,1282,849,196.0739030023,65,128,63,96.92307692308,171,368,197,115.2046783626,108,234,126,116.6666666667,30,26,-4,-13.3333333333,28,482,454,1621.428571429,4,8,4,100,8,2,-6,-75,0,2,2,,2,7,5,250,2,1,-1,-50,0,1,1,,5,2,-3,-60,7,18,11,157.1428571429,2,3,1,50,1,0,-1,-100,34,76,42,123.5294117647,0,0,0,0,0,0,0,0,0,0
56555,56555,Puget Island,831,922,91,10.95066185319,202,197,-5,-2.47524752475,109.74,121.76,12.02,10.95316201932,466,488,22,4.721030042918,364,409,45,12.36263736264,102,79,-23,-22.5490196078,78.11,83.81,5.7,7.297401101011,21.89,16.19,-5.7,-26.0392873458,7.57246674502,7.572467131125,3.861053113E-7,5.098804977E-6,7.77108040655,7.797595201216,0.026514794666,0.341198305499,2.555804999303,2.887147438177,0.331342438874,12.96430826937,799,856,57,7.133917396746,781,833,52,6.658130601793,2,1,-1,-50,9,13,4,44.44444444444,5,2,-3,-60,0,0,0,,2,7,5,250,32,66,34,106.25,831,922,91,10.95066185319,27,34,7,25.92592592593,804,888,84,10.44776119403,779,830,51,6.546854942234,765,814,49,6.40522875817,1,1,0,0,8,11,3,37.5,5,2,-3,-60,0,0,0,,0,2,2,,25,58,33,132,687,790,103,14.99272197962,671,745,74,11.02831594635,655,727,72,10.99236641221,2,1,-1,-50,7,8,1,14.28571428571,5,2,-3,-60,0,0,0,,2,7,5,250,16,45,29,181.25,687,790,103,14.99272197962,11,20,9,81.81818181818,676,770,94,13.90532544379,661,733,72,10.89258698941,649,721,72,11.09399075501,1,1,0,0,6,7,1,16.66666666667,5,2,-3,-60,0,0,0,,0,2,2,,15,37,22,146.6666666667,806,897,91,11.29032258065,8,3,-5,-62.5,36,52,16,44.44444444444,9,7,-2,-22.2222222222,0,2,2,,6,31,25,416.6666666667,790,871,81,10.25316455696,4,3,-1,-25,28,48,20,71.42857142857,9,6,-3,-33.3333333333,0,2,2,,0,20,20,,670,770,100,14.92537313433,4,2,-2,-50,22,28,6,27.27272727273,6,6,0,0,0,1,1,,3,31,28,933.3333333333,664,757,93,14.00602409639,3,2,-1,-33.3333333333,20,25,5,25,6,5,-1,-16.6666666667,0,1,1,,0,20,20,,30,64,34,113.3333333333,1,0,-1,-100,18,36,18,100,4,2,-2,-50,0,1,1,,0,23,23,,3,0,-3,-100,0,0,0,,0,0,0,,0,0,0,,0,1,1,,0,0,0,,4,0,-4,-100,0,1,1,,0,0,0,,0,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
56660,56660,Purdy,1544,1668,124,8.031088082902,167,166,-1,-0.59880239521,658.82,692.98,34.16,5.185027776935,718,740,22,3.064066852368,665,701,36,5.413533834586,53,39,-14,-26.4150943396,92.62,94.73,2.11,2.2781256748,7.38,5.27,-2.11,-28.5907859079,2.3435703177,2.407013082681,0.063442764981,2.707098844098,2.346387319169,2.411712332253,0.065325013084,2.784067768799,0.120056967821,0.194851164833,0.074794197012,62.29892222759,1481,1541,60,4.05131667792,1426,1398,-28,-1.96353436185,9,23,14,155.5555555556,8,22,14,175,20,27,7,35,4,3,-1,-25,14,68,54,385.7142857143,63,127,64,101.5873015873,1544,1668,124,8.031088082902,69,126,57,82.60869565217,1475,1542,67,4.542372881356,1420,1455,35,2.464788732394,1383,1366,-17,-1.22921185828,9,23,14,155.5555555556,6,21,15,250,19,25,6,31.57894736842,2,3,1,50,1,17,16,1600,55,87,32,58.18181818182,1240,1325,85,6.854838709677,1206,1259,53,4.394693200663,1156,1159,3,0.259515570934,9,19,10,111.1111111111,8,12,4,50,17,24,7,41.17647058824,4,3,-1,-25,12,42,30,250,34,66,32,94.11764705882,1240,1325,85,6.854838709677,53,84,31,58.49056603774,1187,1241,54,4.549283909014,1155,1197,42,3.636363636364,1121,1135,14,1.248884924175,9,19,10,111.1111111111,6,11,5,83.33333333333,16,22,6,37.5,2,3,1,50,1,7,6,600,32,44,12,37.5,1481,1517,36,2.430790006752,24,41,17,70.83333333333,28,53,25,89.28571428571,46,60,14,30.4347826087,11,13,2,18.18181818182,26,121,95,365.3846153846,1430,1448,18,1.258741258741,24,39,15,62.5,26,47,21,80.76923076923,45,54,9,20,9,12,3,33.33333333333,5,34,29,580,1184,1221,37,3.125,15,24,9,60,23,31,8,34.78260869565,31,41,10,32.25806451613,8,8,0,0,18,72,54,300,1147,1177,30,2.615518744551,15,22,7,46.66666666667,21,28,7,33.33333333333,30,36,6,20,6,7,1,16.66666666667,5,18,13,260,55,117,62,112.7272727273,7,13,6,85.71428571429,11,21,10,90.90909090909,20,28,8,40,1,3,2,200,8,44,36,450,0,0,0,,0,0,0,,1,3,2,200,0,1,1,,0,1,1,,0,1,1,,4,0,-4,-100,3,0,-3,-100,0,1,1,,0,1,1,,8,10,2,25,0,0,0,0,0,0,0,0,0,0
56905,56905,Queets,174,136,-38,-21.8390804598,299,321,22,7.357859531773,125,97.6,-27.4,-21.92,52,39,-13,-25,46,35,-11,-23.9130434783,6,4,-2,-33.3333333333,88.46,89.74,1.28,1.446981686638,11.54,10.26,-1.28,-11.0918544194,1.392035021012,1.393457035322,0.00142201431,0.10215363036,1.441719034992,1.440283507104,-0.00143552789,-0.09957057183,3.446164805633,3.251198222563,-0.19496658307,-5.65749446316,166,122,-44,-26.5060240964,5,4,-1,-20,1,1,0,0,159,117,-42,-26.4150943396,0,0,0,,1,0,-1,-100,0,0,0,,8,14,6,75,174,136,-38,-21.8390804598,0,5,5,,174,131,-43,-24.7126436782,166,122,-44,-26.5060240964,5,4,-1,-20,1,1,0,0,159,117,-42,-26.4150943396,0,0,0,,1,0,-1,-100,0,0,0,,8,9,1,12.5,115,94,-21,-18.2608695652,108,86,-22,-20.3703703704,5,4,-1,-20,1,0,-1,-100,101,82,-19,-18.8118811881,0,0,0,,1,0,-1,-100,0,0,0,,7,8,1,14.28571428571,115,94,-21,-18.2608695652,0,1,1,,115,93,-22,-19.1304347826,108,86,-22,-20.3703703704,5,4,-1,-20,1,0,-1,-100,101,82,-19,-18.8118811881,0,0,0,,1,0,-1,-100,0,0,0,,7,7,0,0,7,8,1,14.28571428571,2,4,2,100,167,129,-38,-22.754491018,0,1,1,,5,8,3,60,2,6,4,200,7,6,-1,-14.2857142857,2,2,0,0,167,125,-42,-25.1497005988,0,0,0,,5,6,1,20,2,1,-1,-50,7,5,-2,-28.5714285714,2,2,0,0,108,89,-19,-17.5925925926,0,1,1,,4,7,3,75,2,2,0,0,7,4,-3,-42.8571428571,2,1,-1,-50,108,88,-20,-18.5185185185,0,0,0,,4,6,2,50,2,1,-1,-50,7,11,4,57.14285714286,0,0,0,,1,2,1,100,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,0,0,0,,4,6,2,50,2,2,0,0,0,0,0,,0,0,0,,0,0,0,,1,3,2,200,0,0,0,0,0,0,0,0,0,0
56975,56975,Quilcene,596,598,2,0.335570469799,221,226,5,2.262443438914,67.65,67.87,0.22,0.325203252033,312,299,-13,-4.16666666667,263,259,-4,-1.52091254753,49,40,-9,-18.3673469388,84.29,86.62,2.33,2.764266223751,15.71,13.38,-2.33,-14.8313176321,8.810572867519,8.810575570233,2.702713678E-6,0.0000306758,9.202046109866,9.202043793252,-2.31661408E-6,-0.00002517499,4.254197791156,4.254144316357,-0.0000534748,-0.00125698902,570,564,-6,-1.05263157895,536,533,-3,-0.55970149254,0,2,2,,19,8,-11,-57.8947368421,9,6,-3,-33.3333333333,1,0,-1,-100,5,15,10,200,26,34,8,30.76923076923,596,598,2,0.335570469799,24,12,-12,-50,572,586,14,2.447552447552,548,557,9,1.642335766423,525,530,5,0.952380952381,0,2,2,,13,8,-5,-38.4615384615,9,6,-3,-33.3333333333,1,0,-1,-100,0,11,11,,24,29,5,20.83333333333,473,487,14,2.959830866808,458,462,4,0.873362445415,437,444,7,1.601830663616,0,0,0,,11,5,-6,-54.5454545455,6,6,0,0,1,0,-1,-100,3,7,4,133.3333333333,15,25,10,66.66666666667,473,487,14,2.959830866808,8,10,2,25,465,477,12,2.58064516129,450,456,6,1.333333333333,435,442,7,1.609195402299,0,0,0,,8,5,-3,-37.5,6,6,0,0,1,0,-1,-100,0,3,3,,15,21,6,40,561,566,5,0.891265597148,0,6,6,,41,24,-17,-41.4634146341,13,14,1,7.692307692308,5,7,2,40,5,23,18,360,548,559,11,2.007299270073,0,4,4,,33,22,-11,-33.3333333333,13,13,0,0,5,6,1,20,0,17,17,,452,468,16,3.53982300885,0,3,3,,25,18,-7,-28,7,10,3,42.85714285714,2,4,2,100,3,13,10,333.3333333333,450,463,13,2.888888888889,0,2,2,,22,16,-6,-27.2727272727,7,10,3,42.85714285714,2,4,2,100,0,7,7,,23,28,5,21.73913043478,0,2,2,,22,13,-9,-40.9090909091,0,2,2,,0,2,2,,0,8,8,,0,1,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,-1,-100,0,0,0,,0,0,0,,3,6,3,100,0,0,0,0,0,0,0,0,0,0
57030,57030,Qui-nai-elt Village,54,320,266,492.5925925926,335,269,-66,-19.7014925373,73.48,435.42,361.94,492.5694066413,20,77,57,285,16,75,59,368.75,4,2,-2,-50,80,97.4,17.4,21.75,20,2.6,-17.4,-87,0.734928501599,0.734927343293,-1.15830624E-6,-0.00015760802,0.734928501599,0.734927343293,-1.15830624E-6,-0.00015760802,0,0,0,,47,307,260,553.1914893617,3,18,15,500,0,0,0,,43,280,237,551.1627906977,0,0,0,,0,0,0,,1,9,8,800,7,13,6,85.71428571429,54,320,266,492.5925925926,2,17,15,750,52,303,251,482.6923076923,45,292,247,548.8888888889,3,18,15,500,0,0,0,,42,274,232,552.380952381,0,0,0,,0,0,0,,0,0,0,,7,11,4,57.14285714286,37,164,127,343.2432432432,35,162,127,362.8571428571,2,16,14,700,0,0,0,,32,139,107,334.375,0,0,0,,0,0,0,,1,7,6,600,2,2,0,0,37,164,127,343.2432432432,1,7,6,600,36,157,121,336.1111111111,34,155,121,355.8823529412,2,16,14,700,0,0,0,,32,139,107,334.375,0,0,0,,0,0,0,,0,0,0,,2,2,0,0,3,24,21,700,0,6,6,,50,292,242,484,0,0,0,,7,0,-7,-100,1,11,10,1000,3,23,20,666.6666666667,0,6,6,,49,285,236,481.6326530612,0,0,0,,7,0,-7,-100,0,0,0,,2,18,16,800,0,0,0,,34,141,107,314.7058823529,0,0,0,,2,0,-2,-100,1,7,6,600,2,18,16,800,0,0,0,,34,141,107,314.7058823529,0,0,0,,2,0,-2,-100,0,0,0,,7,13,6,85.71428571429,0,0,0,,0,5,5,,0,0,0,,0,0,0,,0,1,1,,0,6,6,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,7,0,-7,-100,0,1,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0
