X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1267378.1311826,245984.449071839,9130,7360,1267378.13125,245984.4492,25651,13,13715,LKUN-NW,AURORA AVE N AND N 49TH ST,1, ,NONE,-122.347318862234,47.6642964474811
1280738.03359628,216842.573009998,9131,13425,1280738.03372,216842.57295,30840,13,46529,SE,33RD AVE S AND S PLUM ST,0, ,NONE,-122.290870826469,47.5851262886778
1269527.61732879,269174.240007579,9132,2669,1269527.61733,269174.23994,35749,13,219162,NW,N 136TH ST AND DEAD END 1,0, ,NONE,-122.340440280964,47.7279742397764
1264972.89975613,246572.673968434,9133,7190,1264972.89988,246572.67397,25341,13,12342,NW,1ST AVE NW AND NW 51ST ST,0, ,NONE,-122.357125271007,47.6657786081209
1263218.68081033,238339.915816009,9134,9326,1263218.68087,238339.91594,27811,13,28251,MGNL-QA,5TH AVE W AND W RAYE S ST,2, ,NONE,-122.363578815053,47.6431176382453
1283510.49292712,196569.359933242,9135,17782,1283510.49299,196569.36,35216,13,80110,SE,RENTON AVE S AND S ROSE CT,2, ,NONE,-122.278096399641,47.5297006423245
1269916.0972012,266100.836356431,9136,3022,1269916.09733,266100.83629,35770,13,219321,NW,DENSMORE AVE N AND N 125TH ST,3, ,NONE,-122.338617845387,47.7195710293288
1256220.58787517,250442.887348399,9137,6100,1256220.58781,250442.88735,24037,13,2745,BLRD,28TH AVE NW AND NW 65TH ST,3, ,NONE,-122.392956455763,47.6759059522462
1282768.98259035,244438.088686258,9138,7866,1282768.98259,244438.08862,27395,13,25505,NE,40TH AVE NE AND DEAD END 1,0, ,NONE,-122.284751515584,47.660870795249
1278942.73074643,207153.441800073,9139,15587,1278942.73081,207153.44167,33217,13,65128,GRDWM,CREST PL S AND S FERDINAND ST,0, ,NONE,-122.297397357955,47.5584749841864
1269741.66155301,213135.524622202,9140,14169,1269741.66149,213135.52449,32157,13,56106,GRDWM,UTAH AVE S AND S HORTON ST,0, ,NONE,-122.335127519654,47.5743857283182
1276965.46668041,263914.784322202,9141,3323,1276965.46668,263914.78445,36730,13,227544,N,17TH AVE NE AND NE 117TH ST,0, ,NONE,-122.30981410228,47.7139535126008
1277122.43941657,203080.616259903,9142,16495,1277122.43948,203080.61632,33391,13,65753,GRDWM,23RD AVE S AND S BATEMAN ST,0, ,NONE,-122.304452919419,47.5472162355823
1262135.47760922,239963.499177679,9143,8994,1262135.47755,239963.49918,26776,13,21747,MGNL-QA,8TH AVE W AND W ETRURIA ST,0, ,NONE,-122.368103415561,47.6475086562953
1254775.61961769,215416.393424541,9144,13688,1254775.61962,215416.39336,31160,13,48719,SW,GARLOUGH AVE SW AND SW PRITCHARD ST,0, ,NONE,-122.395933888221,47.5798206372343
1264436.72823559,248979.487090901,9145,6526,1264436.72836,248979.48715,25271,13,12133,NW,2ND AVE NW AND NW 60TH ST,0, ,NONE,-122.359494525312,47.6723464282694
1263948.91690709,241469.901675209,9146,8696,1263948.91678,241469.90174,287070,13,21458,MGNL-QA,3RD AVE W AND SHIP CANAL TRL,0, ,NONE,-122.3608691291,47.6517365296451
1270851.76760215,226643.024540037,9147,11859,1270851.7676,226643.02454,29904,13,40653,DWNTN,8TH AVE AND CONVENTION CTR DR,2, ,CITY,-122.331696438382,47.6114686951931
1288566.7892523,192689.652793258,9148,18500,1288566.78919,192689.65286,35397,13,81304,SE,RAINIER AVE S AND S CARVER ST,1, ,NONE,-122.257342545811,47.5193246581127
1278730.40965822,201219.076033995,9149,16885,1278730.40979,201219.07597,603650,13,82029,GRDWM,27TH N AVE S AND S BRIGHTON W ST,0, , ,-122.297799767253,47.5421978396993
1254509.72380942,247394.877681285,9150,46268,1254509.72394,247394.87762,274362,13,10306,BLRD,NW 54TH ST AND NW 54TH SR ST,2, ,CITY,-122.399647901442,47.667456352135
1268276.06865551,192788.166713372,9151,18497,1268276.06866,192788.16678,34988,13,77321,DLRD,OLSON PL SW AND SW CAMBRIDGE PL,1, ,NONE,-122.339450693626,47.5185357511578
1264031.20874716,244659.958638489,9152,7795,1264031.20875,244659.9587,26615,13,21124,LKUN,3RD AVE NW AND NW 44TH N ST,3, ,NONE,-122.360792192658,47.6604847812664
1284891.65881653,198370.609919086,9153,17445,1284891.65882,198370.61005,34480,13,73335,SE,48TH AVE S AND S AUSTIN ST,0, ,NONE,-122.272643075603,47.5347088350578
1268058.56811129,227074.571548477,9154,11763,1268058.56798,227074.57168,29561,13,39158,DWNTN,2ND AVE AND LENORA ST,1, ,CITY,-122.343052605876,47.6125019016146
1256675.77398764,240431.200682148,9155,8906,1256675.77399,240431.20068,26584,13,20741,MGNL-QA,26TH AVE W AND W DRAVUS UPPER ST,0, ,NONE,-122.390287019964,47.6484899524551
1264811.61924396,236138.253541753,9156,9918,1264811.61912,236138.25373,27834,13,28321,MGNL-QA,CROCKETT ST AND QUEEN ANNE AVE N,2, ,NONE,-122.356941341139,47.6371696387599
1269790.82878506,203510.128516346,9157,16402,1269790.82885,203510.12852,33195,13,64811,GRDWM,1ST AV S BR SB AND EAST MARGINAL WAY S,1, ,NONE,-122.334167924287,47.5480054367179
1272305.82801963,264712.602947012,9158,3211,1272305.82789,264712.60308,36551,13,226514,NW,1ST AVE NE AND NE 120TH ST,3, ,NONE,-122.328801614346,47.7158936610324
1262729.87767383,250986.177972957,9159,5985,1262729.8778,250986.17797,24204,13,3755,BLRD,DIVISION AVE NW AND NW 67TH ST,0, ,NONE,-122.366583334172,47.6777536458267
1285868.99737753,208652.355785608,9160,15274,1285868.99744,208652.35572,32600,13,59341,SE,51ST AVE S AND S OREGON ST,0, ,NONE,-122.269464022536,47.5629412911233
1276576.36997601,229824.202527285,9161,11231,1276576.36998,229824.2024,29368,13,37730,CNTRL-E,18TH AVE E AND E THOMAS ST,2, ,NONE,-122.308739598498,47.6204914377417
1275210.18539861,244733.136302561,9162,7760,1275210.18527,244733.1363,27064,13,23104,NE,12TH AVE NE AND NE 45TH ST,1, ,CITY,-122.315442438657,47.6612845813952
1271761.52363507,210462.870539472,9163,14961,1271761.52351,210462.87067,32377,13,57710,GRDWM,6TH AVE S AND S DAKOTA ST,2, ,NONE,-122.326735979815,47.5671678108265
1263720.30877885,192449.73298502,9164,18561,1263720.30878,192449.73299,34910,13,76355,DLRD,18TH AVE SW AND SW ROXBURY ST,1, ,NONE,-122.357856716864,47.517362206696
1272408.15685174,212122.288141161,9165,14491,1272408.15698,212122.28801,32362,13,57659,GRDWM,DIAGONAL AVE S AND S SPOKANE NR ST,0, ,NONE,-122.324247374539,47.571750605336
1253773.23612866,244162.324141979,9166,7933,1253773.236,244162.32414,26338,13,19115,MGNL-QA,35TH AVE W AND W GOVERNMENT WAY,2, ,NONE,-122.402368855266,47.658555065186
1279095.17529058,232298.96796982,9167,10749,1279095.17548,232298.96797,29219,13,37136,CNTRL-E,26TH AVE E AND E WARD ST,0, ,NONE,-122.298719153756,47.6274066708279
1255162.37149008,206591.189959496,9168,15693,1255162.37136,206591.1899,32869,13,61530,SW,48TH AVE SW AND SW DAWSON ST,0, ,NONE,-122.393642289235,47.5556529092118
1263652.98609078,242731.971372515,9169,8351,1263652.98615,242731.97124,287147,13,21261,LKUN-BLRD,BURKE GILMAN TRL AND NW BOWDOIN PL,0, ,NONE,-122.362171286428,47.6551796849342
1277669.75429714,246009.70167987,9170,7348,1277669.75443,246009.70155,26058,13,15729,NE,21ST AVE NE AND NE 50TH ST,0, ,NONE,-122.305562366921,47.6649130422938
1266027.24215721,235581.973541185,9171,10056,1266027.24229,235581.97341,28147,13,29750,MGNL-QA,3RD AVE N AND HOWE ST,0, ,NONE,-122.35196703543,47.6357107698294
1273528.11589289,252884.362806901,9172,5484,1273528.11576,252884.36268,24419,13,5148,NW,5TH AVE NE AND NE 76TH ST,2, ,NONE,-122.322907258458,47.6835378477295
1277294.69336875,263242.769217506,9173,3407,1277294.69343,263242.76935,336922,13,227853,N,19TH AVE NE AND NE 115TH W ST,0, ,NONE,-122.308424661054,47.7121288432845
1268924.36267218,224455.622425795,9174,12200,1268924.36254,224455.62255,29626,13,39413,DWNTN,ALASKAN E RDWY WAY AND SENECA ST,0, ,NONE,-122.339335382842,47.6053699614784
1272655.434292,227565.957404971,9175,11677,1272655.43429,227565.95753,29876,13,40531,E,BELMONT AVE AND E PIKE ST,2, ,NONE,-122.324457986076,47.6140944651893
1277629.56344908,205462.087558344,9176,15979,1277629.56345,205462.08756,167211,13,65860,GRDWM,BEACON ER AVE S AND S BRANDON ST,2, ,NONE,-122.302583967005,47.5537703864747
1273912.44882128,244948.411502779,9177,7687,1273912.44882,244948.41157,25805,13,14346,NE,7TH AVE NE AND NE 45TH ST ON RP,2, ,NONE,-122.320724587592,47.6618060092584
1274596.70693399,236371.838757992,9178,9876,1274596.70687,236371.83863,28245,13,30316,E,12TH AVE E AND E BOSTON ST,2, ,NONE,-122.317277253663,47.638334043412
1257541.83722052,219769.571092993,9179,12893,1257541.83709,219769.57097,35563,13,147310,SW,42ND AVE SW AND PALM N AVE SW,0, ,NONE,-122.385083965999,47.591905829765
1276452.33810389,225705.164187074,9180,11992,1276452.33823,225705.16419,30168,13,41708,CNTRL,18TH AVE AND E COLUMBIA ST,0, ,NONE,-122.308922205488,47.6091946943433
1282612.73945419,198953.414911672,9181,17318,1282612.73939,198953.41504,164357,13,73852,GRDWM,40TH AVE S AND S HOLLY PARK DR,0, ,NONE,-122.281911302409,47.5361890908437
1279519.90053903,232729.367970258,9182,10678,1279519.90047,232729.36797,29209,13,37124,E,28TH AVE E AND E PROSPECT ST,0, ,NONE,-122.297030237263,47.6286085514633
1278044.95500152,271162.239305615,9183,2435,1278044.95494,271162.23918,36074,13,221503,N,22ND AVE NE AND NE 145TH ST,1, ,NONE,-122.305993210692,47.7338753020943
1279192.94578668,269795.660040215,9184,2603,1279192.94572,269795.65998,36014,13,221128,N,26TH AVE NE AND NE 140TH W ST,0, ,NONE,-122.301223049035,47.7301896653078
1271408.27045073,246436.604016304,9185,7236,1271408.27039,246436.60408,25861,13,14716,LKUN-NW,KEYSTONE PL N AND N 51ST ST,0, ,NONE,-122.331002309153,47.6657519621858
1274870.52101426,219792.434581012,9186,12887,1274870.52114,219792.43458,30456,13,44327,GRDWM,14TH AVE S AND GOLF DR S,2, ,NONE,-122.314872215039,47.592904683467
1271893.88824321,254985.489529058,9187,5014,1271893.88831,254985.48959,24522,13,5506,NW,SUNNYSIDE AVE N AND DEAD END 2,0, ,NONE,-122.329706434325,47.6892100549999
1274287.39461367,263332.436417609,9188,3394,1274287.39461,263332.43642,36483,13,226311,N-NW,8TH AVE NE AND NE 115TH ST,0, ,NONE,-122.320645062438,47.7122159456083
1260348.57437539,257716.301947847,9189,4371,1260348.5745,257716.30201,37235,13,231710,BLRD,15TH AVE NW AND NW 92ND ST,3, ,NONE,-122.376795737242,47.6960699862948
1285062.78348871,199676.731328413,9190,17195,1285062.78355,199676.73126,34455,13,73306,SE,S ORCHARD ST AND DEAD END 1,0, ,NONE,-122.272049297843,47.5382977021136
1262269.41367336,264248.56838654,9191,3278,1262269.41367,264248.56826,36293,13,224524,NW,9TH AVE NW AND DEAD END 3,0, ,NONE,-122.369526724911,47.7140798406848
1266081.15735726,232146.002337664,9192,10784,1266081.15742,232146.00234,28878,13,35571,MGNL-QA,3RD AVE N AND VALLEY ST,0, ,NONE,-122.351473487597,47.6262958447309
1287172.59027486,246205.594032064,9193,7290,1287172.59015,246205.59403,26326,13,17712,NE,NE AMBLESIDE RD AND DEAD END,0, ,NONE,-122.267018417894,47.6659418182585
1257753.21142873,193935.730362535,9194,18290,1257753.21143,193935.7303,34747,13,75339,SW,39TH AVE SW AND SW BARTON ST,2, ,NONE,-122.382120634458,47.5211086174343
1281035.46182057,197339.790782019,9195,17645,1281035.46169,197339.79072,269065,13,73868,GRDWM,BEACON ER AVE S AND S KENYON ST,3, ,NONE,-122.288171945897,47.5316845757961
1267668.11287889,262176.082048416,9196,3545,1267668.11294,262176.08211,36407,13,225719,NW,LINDEN AVE N AND DEAD END,0, ,NONE,-122.347435009748,47.7086925773382
1267015.26737422,244181.594413996,9197,7927,1267015.26737,244181.59454,26948,13,22531,LKUN,LINDEN AVE N AND N 43RD ST,0, ,NONE,-122.348647117661,47.6593353268973
1278873.37394637,256894.665147007,9198,4575,1278873.37401,256894.66515,37655,13,234315,NE,25TH AVE NE AND NE 91ST ST,0, ,NONE,-122.301521311086,47.6948115793331
1281197.77510074,192977.818873554,9199,18465,1281197.77516,192977.819,35376,13,80724,GRDWM,36TH AVE S AND S BENEFIT ST,0, ,NONE,-122.287181477409,47.5197368099567
1261115.46295218,202423.598915234,9200,46264,1261115.46295,202423.59898,34014,13,69515,DLRD,29TH AVE SW AND SW MORGAN ST,0, ,NONE,-122.369201452716,47.5445580884293
1254058.84348895,206166.889927059,9201,15808,1254058.84342,206166.89012,32758,13,60127,SW,SW CANADA DR AND DEAD END 2 ,0, ,NONE,-122.398075494897,47.5544285123012
1264755.0356919,215243.476432353,9202,46602,1264755.03569,215243.47662,507178,13,49452,GRDWM,16TH WR AVE SW AND SW LANDER ST,3, ,NONE,-122.355494562459,47.5798949696916
1267636.17655885,236787.653542414,9203,9766,1267636.17669,236787.65354,38460,13,29702,MGNL-QA,AURORA AVE N AND LYNN ST,1, ,NONE,-122.345538495555,47.6391023386382
1255358.60009828,202353.196163163,9204,16660,1255358.60023,202353.19616,165598,13,68658,SW,47TH AVE SW AND DEAD END 4,0, ,NONE,-122.392500061509,47.5440477728699
1281479.44518103,192104.943352669,9205,18632,1281479.44505,192104.94348,35394,13,80853,GRDWM,37TH AVE S AND DEAD END 2 ,0, ,NONE,-122.285975082932,47.5173588368926
1282375.60415795,197921.590846628,9206,17522,1282375.60403,197921.59091,164363,13,73858,GRDWM,CHICAGO CT S AND S HOLDEN ST,0, ,NONE,-122.282792453167,47.5333486149267
1274149.38110952,248744.58270666,9207,6596,1274149.38117,248744.58283,25722,13,14127,NE,8TH AVE NE AND NE 60TH ST,0, ,NONE,-122.320060873325,47.6722237631746
1273185.62578054,242780.265196562,9208,8325,1273185.62565,242780.26513,27122,13,23180,LKUN,5TH AVE NE AND NE 40 UPPER ST,2, ,NONE,-122.323503170133,47.655824633841
1284508.14905614,193421.193018019,9209,18387,1284508.14906,193421.19308,35289,13,80332,SE,RENTON AVE S AND S BARTON ST,2, ,NONE,-122.273820299711,47.5211227534901
1283767.25983937,255631.740473717,9210,4859,1283767.25971,255631.74035,37941,13,235747,NE,NE 87TH ST AND DEAD END 1,0, ,NONE,-122.281555995022,47.6916041217563
1256523.02589148,197312.751166001,9211,17647,1256523.02596,197312.75123,34665,13,75107,SW,CALIFORNIA AVE SW AND SW SOUTHERN ST,3, ,NONE,-122.387374293552,47.5302968264339
1268815.16670406,224387.891225725,9212,12213,1268815.16677,224387.8911,29633,13,39420,DWNTN,ALASKAN WAY AND SENECA ST,1, ,HALFPED,-122.339772567871,47.6051784538473
1263951.22858708,241543.234859288,9213,8690,1263951.22846,241543.23473,26683,13,21317,MGNL-QA,3RD AVE W AND W EWING N ST,0, ,NONE,-122.360865657241,47.6519376577589
1282832.50444642,251739.045173734,9214,5759,1282832.50438,251739.04505,24947,13,7729,NE,40TH AVE NE AND NE 72ND ST,3, ,NONE,-122.285052648792,47.6808859785047
1266126.95057331,237905.502311572,9215,9455,1266126.9507,237905.50238,28080,13,29549,MGNL-QA,HALLADAY ST AND DEAD END 1,0, ,NONE,-122.35174863064,47.6420848485495
1273835.4584852,242637.911852404,9216,8374,1273835.45861,242637.91198,27127,13,23187,NE,7TH AVE NE AND DEAD END 1,0, ,NONE,-122.320855737248,47.6554689110461
1265734.64689291,245760.204463616,9217,7430,1265734.64683,245760.20446,25667,13,13731,LKUN-NW,PHINNEY AVE N AND N 48TH ST,2, ,NONE,-122.353969268015,47.6635929752867
1264474.08644362,195774.508860424,9218,17954,1264474.08644,195774.50892,35011,13,77522,DLRD,16TH AVE SW AND SW CLOVERDALE ST,2, ,NONE,-122.3550729454,47.5265161641714
1285969.19801763,187775.316148236,9219,19487,1285969.19789,187775.31608,38346,13,306851,SE,53RD AVE S AND DEAD END 5,0, ,NONE,-122.267482498116,47.5057221346275
1261370.72093645,202468.547971278,9220,46260,1261370.72106,202468.54797,34015,13,69520,DLRD,HIGH POINT DR SW AND SW MORGAN ST,0, ,NONE,-122.368171764632,47.544695251834
1274872.23922227,232056.316833571,9221,10809,1274872.23916,232056.31683,28973,13,36133,E,13TH AVE E AND E ALOHA W ST,3, ,NONE,-122.315822646791,47.626519846226
1272714.38494806,251868.653237864,9222,5733,1272714.38495,251868.65324,24578,13,5718,NW,EAST GREEN LAKE DR N AND NE MAPLE LEAF PL,2, ,NONE,-122.326130209498,47.6807105957116
1270760.73989005,212069.57300511,9223,47103,1270760.73989,212069.57301,531029,13,57869,GRDWM,W SEA BR EB 4 AV OFF RP AND WEST SEATTLE BR EB,1, ,NONE,-122.330915723509,47.5715184265623
1274321.0818457,207034.610631958,9224,15611,1274321.08191,207034.61082,33079,13,64122,GRDWM,13TH AVE S AND S SHELTON ST,0, ,NONE,-122.316102369748,47.5579066993918
1276918.85848837,229816.121503279,9225,11233,1276918.85855,229816.1215,29366,13,37728,CNTRL-E,19TH AVE E AND E THOMAS ST,2, ,NONE,-122.307350487939,47.6204872792551
1255684.31005062,257269.871739388,9226,4473,1255684.31005,257269.8718,37093,13,230852,BLRD,30TH AVE NW AND NW 90TH PL,0, ,NONE,-122.395695412553,47.6945883432778
1272141.88773148,248804.475954726,9227,6571,1272141.8878,248804.47583,25829,13,14520,LKUN-NW,1ST AVE NE AND NE 60TH ST,0, ,NONE,-122.328212233287,47.672281321461
1285134.09536077,248468.497586384,9228,6689,1285134.09517,248468.49759,26138,13,16256,NE,ANN ARBOR AVE NE AND UNIVERSITY N CR NE,0, ,NONE,-122.275462060985,47.6720400378668
1259925.28880696,242284.539180055,9229,8505,1259925.28874,242284.53905,26481,13,20411,MGNL-QA,15TH EMERSON RP AND EMERSON TURN RD,1, ,NONE,-122.377257139852,47.6537492905464
1278229.1478337,257389.750779524,9230,4455,1278229.14796,257389.75072,163657,13,234854,NE,23RD AVE NE AND DEAD END N,0, ,NONE,-122.304175227772,47.6961348771124
1278315.38616979,267174.537925541,9231,2902,1278315.38617,267174.53793,36118,13,221715,N,23RD AVE NE AND NE 130TH ST,0, ,NONE,-122.304584676574,47.7229592903069
1280924.06796446,257828.750843972,9232,4344,1280924.0679,257828.75078,37641,13,234301,N,32ND AVE NE AND NE 95TH ST,2, ,NONE,-122.293267621347,47.6974788427077
1256409.50153936,200251.745921016,9233,17081,1256409.50148,200251.74592,33904,13,68719,SW,44TH AVE SW AND SW OTHELLO E ST,0, ,NONE,-122.388074054149,47.5383461271946
1266352.90026954,236505.349286139,9234,9826,1266352.9004,236505.34929,28119,13,29721,MGNL-QA,BOSTON ST AND NOB HILL AVE N,2, ,NONE,-122.350720254491,47.6382593102419
1266208.3139654,250034.761523992,9235,6208,1266208.3139,250034.76165,25582,13,13506,NW,DAYTON AVE N AND N 64TH E ST,0, ,NONE,-122.352389796741,47.6753349666173
1266741.46711794,267495.495301872,9236,2870,1266741.46693,267495.49537,35824,13,219715,NW,EVANSTON AVE N AND N 130TH ST,1, ,NONE,-122.351624303495,47.7232227582758
1279367.71250688,222399.389335692,9237,12539,1279367.71257,222399.38934,30623,13,45253,CNTRL,TEMPLE PL S AND S MAIN ST,0, ,NONE,-122.296850671761,47.6002862118364
1275177.85144658,232184.42128171,9238,10774,1275177.85145,232184.42128,28971,13,36131,E,14TH AVE E AND E ALOHA ST,3, ,NONE,-122.314593521461,47.6268871102772
1270825.33688213,248843.846258759,9239,6559,1270825.33688,248843.84632,25479,13,13110,LKUN-NW,MERIDIAN AVE N AND N 60TH ST,3, ,NONE,-122.333558061117,47.6723190026244
1271875.88133121,236932.874662563,9240,9725,1271875.88127,236932.87466,28308,13,30524,LKUN,MINOR AVE E AND E LYNN ST,0, ,NONE,-122.328355687692,47.639727467475
1279242.11039475,251835.938741833,9241,5740,1279242.11027,251835.93874,24668,13,6321,NE,26TH AVE NE AND NE 72ND ST,0, ,NONE,-122.299632905982,47.6809649619692
1272834.44933218,249553.1411075,9242,6368,1272834.44946,249553.14117,25817,13,14508,LKUN-NW,LATONA AVE NE AND NE 63RD ST,3, ,NONE,-122.325460649072,47.6743702335578
1264743.60196389,265560.137667879,9243,3101,1264743.60196,265560.13767,36211,13,224104,NW,2ND AVE NW AND NW 122ND ST,0, ,NONE,-122.359583831221,47.7178097208189
1274334.77701372,214907.196944013,9244,13783,1274334.77714,214907.19682,31331,13,51455,GRDWM,S LANDER ST AND DEAD END 2,0, ,NONE,-122.316661431893,47.5794860430879
1262354.34788145,204426.668997288,9245,16219,1262354.34807,204426.66893,32961,13,62315,DLRD,25TH AVE SW AND SW JUNEAU ST,0, ,NONE,-122.36434761982,47.5501160706536
1279903.46898742,225936.03477931,9246,11962,1279903.46912,225936.03472,30045,13,41305,CNTRL,29TH AVE AND E MARION ST,0, ,NONE,-122.294951741803,47.6100080512671
1270464.82808176,221842.409815118,9247,12624,1270464.82821,221842.40962,30521,13,44556,DWNTN,OCCIDENTAL AVE S AND S KING E ST,2, ,NONE,-122.332885634657,47.5982896938583
1272938.10002029,259392.222461566,9248,4031,1272938.10002,259392.2224,37561,13,233651,N,3RD AVE NE AND NE 100TH ST,2, ,NONE,-122.325814492358,47.7013443417513
1266422.92702161,238125.945127785,9249,9397,1266422.92715,238125.94526,28070,13,29537,MGNL-QA,NOB HILL AVE N AND QUEEN ANNE DR,2, ,NONE,-122.350565856203,47.6427050747937
1277748.65868121,248830.143218756,9250,6565,1277748.65875,248830.14315,25991,13,15525,NE,21ST AVE NE AND NE 61ST ST,0, ,NONE,-122.305461152195,47.672647962853
1272928.01541227,232962.991906509,9251,10624,1272928.01541,232962.99178,28955,13,36115,E,BELMONT PL E AND E PROSPECT ST,0, ,NONE,-122.3237768135,47.6289020745956
